"REF_DATE","GEO","DGUID","Class of electricity producer","Type of electricity generation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Quebec","2016A000224","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units ","0","v52300528","6.1.10","","..","","","0"
"2015","Quebec","2016A000224","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units ","0","v108795630","6.1.13","1685492","","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Total all types of electricity generation","Megawatt hours","210","units ","0","v52300536","6.2.1","182156355","","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Total hydro, tidal, wind, solar and other generation","Megawatt hours","210","units ","0","v52300538","6.2.2","181195408","","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Hydraulic turbine","Megawatt hours","210","units ","0","v52300539","6.2.3","174773536","","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Wind power turbine","Megawatt hours","210","units ","0","v52300540","6.2.5","6420621","","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Solar","Megawatt hours","210","units ","0","v115963816","6.2.11","1251","","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Other types of electricity generation","Megawatt hours","210","units ","0","v103742513","6.2.12","0","","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Total thermal generation","Megawatt hours","210","units ","0","v52300541","6.2.6","960947","","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Conventional steam turbine","Megawatt hours","210","units ","0","v52300542","6.2.7","","..","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Nuclear steam turbine","Megawatt hours","210","units ","0","v52300543","6.2.8","0","","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Internal combustion turbine","Megawatt hours","210","units ","0","v52300544","6.2.9","","..","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Combustion turbine","Megawatt hours","210","units ","0","v52300537","6.2.10","","..","","","0"
"2015","Quebec","2016A000224","Electricity producer, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units ","0","v108795631","6.2.13","960947","","","","0"
"2015","Quebec","2016A000224","Electricity producer, industries","Total all types of electricity generation","Megawatt hours","210","units ","0","v52300545","6.3.1","20317269","","","","0"
"2015","Quebec","2016A000224","Electricity producer, industries","Total hydro, tidal, wind, solar and other generation","Megawatt hours","210","units ","0","v52300546","6.3.2","19592724","","","","0"
"2015","Quebec","2016A000224","Electricity producer, industries","Hydraulic turbine","Megawatt hours","210","units ","0","v52300547","6.3.3","19592724","","","","0"
"2015","Quebec","2016A000224","Electricity producer, industries","Wind power turbine","Megawatt hours","210","units ","0","v115963817","6.3.5","0","","","","0"
"2015","Quebec","2016A000224","Electricity producer, industries","Solar","Megawatt hours","210","units ","0","v115963818","6.3.11","0","","","","0"
"2015","Quebec","2016A000224","Electricity producer, industries","Other types of electricity generation","Megawatt hours","210","units ","0","v113651380","6.3.12","0","","","","0"
"2015","Quebec","2016A000224","Electricity producer, industries","Total thermal generation","Megawatt hours","210","units ","0","v52300548","6.3.6","724545","","","","0"
"2015","Quebec","2016A000224","Electricity producer, industries","Conventional steam turbine","Megawatt hours","210","units ","0","v52300549","6.3.7","","..","","","0"
"2015","Quebec","2016A000224","Electricity producer, industries","Total electricity production from combustible fuels","Megawatt hours","210","units ","0","v108795632","6.3.13","724545","","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Total all types of electricity generation","Megawatt hours","210","units ","0","v52300550","7.1.1","157911621","","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Total hydro, tidal, wind, solar and other generation","Megawatt hours","210","units ","0","v52300552","7.1.2","47864499","","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Hydraulic turbine","Megawatt hours","210","units ","0","v52300553","7.1.3","35043755","","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Wind power turbine","Megawatt hours","210","units ","0","v52300554","7.1.5","11395514","","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Solar","Megawatt hours","210","units ","0","v54055580","7.1.11","1425230","","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Other types of electricity generation","Megawatt hours","210","units ","0","v79441553","7.1.12","0","","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Total thermal generation","Megawatt hours","210","units ","0","v52300555","7.1.6","110047122","","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Conventional steam turbine","Megawatt hours","210","units ","0","v52300556","7.1.7","","..","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Nuclear steam turbine","Megawatt hours","210","units ","0","v52300557","7.1.8","91768757","","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Internal combustion turbine","Megawatt hours","210","units ","0","v52300558","7.1.9","","..","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Combustion turbine","Megawatt hours","210","units ","0","v52300551","7.1.10","","..","","","0"
"2015","Ontario","2016A000235","Total all classes of electricity producer","Total electricity production from combustible fuels","Megawatt hours","210","units ","0","v108795633","7.1.13","18278365","","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Total all types of electricity generation","Megawatt hours","210","units ","0","v52300559","7.2.1","154779429","","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Total hydro, tidal, wind, solar and other generation","Megawatt hours","210","units ","0","v52300561","7.2.2","47089816","","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Hydraulic turbine","Megawatt hours","210","units ","0","v52300562","7.2.3","34845578","","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Wind power turbine","Megawatt hours","210","units ","0","v52300563","7.2.5","11035781","","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Solar","Megawatt hours","210","units ","0","v54055581","7.2.11","1208457","","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Other types of electricity generation","Megawatt hours","210","units ","0","v79441554","7.2.12","0","","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Total thermal generation","Megawatt hours","210","units ","0","v52300564","7.2.6","107689613","","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Conventional steam turbine","Megawatt hours","210","units ","0","v52300565","7.2.7","","..","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Nuclear steam turbine","Megawatt hours","210","units ","0","v52300566","7.2.8","91768757","","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Internal combustion turbine","Megawatt hours","210","units ","0","v52300567","7.2.9","","..","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Combustion turbine","Megawatt hours","210","units ","0","v52300560","7.2.10","","..","","","0"
"2015","Ontario","2016A000235","Electricity producer, electric utilities","Total electricity production from combustible fuels","Megawatt hours","210","units ","0","v108795634","7.2.13","15920856","","","","0"
"2015","Ontario","2016A000235","Electricity producer, industries","Total all types of electricity generation","Megawatt hours","210","units ","0","v52300568","7.3.1","3132192","","","","0"
"2015","Ontario","2016A000235","Electricity producer, industries","Total hydro, tidal, wind, solar and other generation","Megawatt hours","210","units ","0","v52300570","7.3.2","774683","","","","0"
"2015","Ontario","2016A000235","Electricity producer, industries","Hydraulic turbine","Megawatt hours","210","units ","0","v52300571","7.3.3","198177","","","","0"
"2015","Ontario","2016A000235","Electricity producer, industries","Wind power turbine","Megawatt hours","210","units ","0","v53518570","7.3.5","359733","","","","0"
"2015","Ontario","2016A000235","Electricity producer, industries","Solar","Megawatt hours","210","units ","0","v103742514","7.3.11","216773","","","","0"
"2015","Ontario","2016A000235","Electricity producer, industries","Other types of electricity generation","Megawatt hours","210","units ","0","v113651381","7.3.12","0","","","","0"
"2015","Ontario","2016A000235","Electricity producer, industries","Total thermal generation","Megawatt hours","210","units ","0","v52300572","7.3.6","2357509","","","","0"
"2015","Ontario","2016A000235","Electricity producer, industries","Conventional steam turbine","Megawatt hours","210","units ","0","v52300573","7.3.7","","..","","","0"
