"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SOEGBUS","198413","0.055","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198501","0.005","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198502","-0.001","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198503","0.001","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198504","0.013","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198505","0.015","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198506","0.016","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198507","0.011","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198508","0.021","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198509","0.014","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198510","0.01","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198511","0.003","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198512","0.002","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198513","0.111","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198601","0.007","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198602","0.006","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198603","0.011","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198604","0.014","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198605","0.019","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198606","0.015","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198607","0.017","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198608","0.017","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198609","0.015","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198610","0.013","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198611","0.009","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198612","0.003","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198613","0.147","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198701","0.001","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198702","0.006","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198703","0.009","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198704","0.013","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198705","0.013","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198706","0.017","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198707","0.019","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198708","0.012","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198709","0.008","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198710","0.006","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198711","0.003","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198712","0.002","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198713","0.109","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198801","0.005","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198802","0.008","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198803","0.013","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198804","0.005","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198805","0.013","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198806","0.014","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198807","0.012","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198808","0.012","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198809","0.01","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198810","0.001","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198811","0.001","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198812","0.001","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198813","0.094","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198901","0.073","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198902","0.077","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198903","0.199","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198904","0.247","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198905","0.162","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198906","0.226","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198907","0.371","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198908","0.274","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198909","0.328","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198910","0.294","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198911","0.257","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198912","0.107","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","198913","2.614","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199001","0.156","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199002","0.187","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199003","0.265","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199004","0.289","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199005","0.485","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199006","0.395","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199007","0.485","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199008","0.509","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199009","0.326","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199010","0.351","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199011","0.17","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199012","0.201","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199013","3.818","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199101","0.208","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199102","0.224","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199103","0.063","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199104","0.068","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199105","0.655","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199106","0.701","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199107","0.86","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199108","0.746","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199109","0.628","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199110","0.372","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199111","0.263","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199112","0.136","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199113","4.923","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199201","0.09","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199202","0.115","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199203","0.146","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199204","0.303","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199205","0.485","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199206","0.475","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199207","0.643","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199208","0.625","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199209","0.476","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199210","0.389","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199211","0.293","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199212","0.094","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199213","4.133","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199301","0.097","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199302","0.183","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199303","0.356","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199304","0.558","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199305","0.51","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199306","0.365","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199307","0.643","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199308","0.703","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199309","0.583","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199310","0.35","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199311","0.276","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199312","0.143","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199313","4.767","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199401","0.262","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199402","0.223","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199403","0.51","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199404","0.496","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199405","0.516","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199406","0.583","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199407","0.548","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199408","0.406","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199409","0.512","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199410","0.575","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199411","0.285","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199412","0.104","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199413","5.02","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199501","0.054","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199502","0.093","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199503","0.182","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199504","0.528","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199505","0.701","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199506","0.839","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199507","0.748","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199508","0.725","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199509","0.539","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199510","0.371","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199511","0.26","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199512","0.084","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199513","5.123","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199601","0.134","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199602","0.197","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199603","0.612","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199604","0.769","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199605","0.886","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199606","0.944","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199607","0.736","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
"SOEGBUS","199608","0.33","3","Solar Energy Consumed by the Electric Power Sector","Trillion Btu"
